vehicle,time,lat,long,Server_Time,Route,Trip,Inbound_Outbound,Stop_Name,Stop_Id,timestamp,uuid,ts,bus,trk2,text,description,media_text,dropfile_id,fob,rule,parameter,date
2101,2025-06-26 16:51:21,42.446333,-76.482722,2025-06-26 16:51:23.163,36,1635,7,Undefined,0,2025-06-26 16:51:06,1c523eba-f999-4dd2-93d9-9fcba388feb5,2025-06-26 16:51:06,2101,255100033577071,Special card,Cornell Card,Cornell,255100033577071,278545,TOM,FACULTY/STAFF,2025-06-26
2101,2025-06-26 16:52:55,42.450336,-76.482898,2025-06-26 16:52:57.620,36,1635,7,Rockefeller Hal,1525,2025-06-26 16:52:27,87427a31-d538-4d54-a206-c9d00a96fc5d,2025-06-26 16:52:27,2101,255100054912371,Special card,Cornell Card,Cornell,255100054912371,349829,TOM,STUDENT OMNIRIDE,2025-06-26
2101,2025-06-26 16:52:55,42.450336,-76.482898,2025-06-26 16:52:57.620,36,1635,7,Rockefeller Hal,1525,2025-06-26 16:52:30,8b60432b-6acd-4405-8a21-89a4c87cc6fb,2025-06-26 16:52:30,2101,255100054875231,Special card,Cornell Card,Cornell,255100054875231,317430,TOM,FACULTY/STAFF,2025-06-26
2101,2025-06-26 16:52:55,42.450336,-76.482898,2025-06-26 16:52:57.620,36,1635,7,Rockefeller Hal,1525,2025-06-26 16:52:32,77d67f68-b3fd-4e83-a3d6-ab687a03cb24,2025-06-26 16:52:32,2101,255100048327792,Special card,Cornell Card,Cornell,255100048327792,305839,TOM,FACULTY/STAFF,2025-06-26
2101,2025-06-26 17:28:30,42.525871,-76.491866,2025-06-26 17:28:31.953,36,1711,3,Triphammer @ As,3314,2025-06-26 17:28:10,619089b2-4d61-49b2-ab74-2ea1a97c9b8e,2025-06-26 17:28:10,2101,255100012946092,Special card,Cornell Card,Cornell,255100012946092,334923,TOM,FACULTY/STAFF,2025-06-26
2101,2025-06-26 17:50:43,42.445192,-76.483324,2025-06-26 17:50:45.460,30,1730,3,Sage Hall,1534,2025-06-26 17:49:34,c4b9bfb9-61d6-4ac2-8f9f-b4114dde9807,2025-06-26 17:49:34,2101,255100056759001,Special card,Cornell Card,Cornell,255100056759001,370935,TOM,STUDENT OMNI NEW,2025-06-26
2101,2025-06-26 17:50:43,42.445192,-76.483324,2025-06-26 17:50:45.460,30,1730,3,Sage Hall,1534,2025-06-26 17:49:37,0e6b948b-8d3d-49d8-9a16-6ba73ef54f5c,2025-06-26 17:49:37,2101,255100057057221,Special card,Cornell Card,Cornell,255100057057221,372597,TOM,STUDENT OMNI NEW,2025-06-26
2101,2025-06-26 18:13:45,42.438732,-76.496102,2025-06-26 18:13:46.897,11,1808,7,Green Commons,165,2025-06-26 18:05:29,cf884752-5b39-4a88-836e-c1482af4430d,2025-06-26 18:05:29,2101,255100053614061,Special card,Cornell Card,Cornell,255100053614061,326807,TOM,STUDENT OMNIRIDE,2025-06-26
2101,2025-06-26 18:17:39,42.439068,-76.495398,2025-06-26 18:17:40.977,11,1808,7,Aurora Commons,172,2025-06-26 18:17:10,26dbb292-b816-4a88-af26-c294f4aff76b,2025-06-26 18:17:10,2101,255100056318321,Special card,Cornell Card,Cornell,255100056318321,350271,TOM,STUDENT OMNI NEW,2025-06-26
2101,2025-06-26 19:09:46,42.439020,-76.501712,2025-06-26 19:09:48.860,11,1827,3,Albany at Salva,112,2025-06-26 19:08:15,bb8f2b73-c947-4ce3-9e07-508103f2a6ae,2025-06-26 19:08:15,2101,255100056388551,Special card,Cornell Card,Cornell,255100056388551,377468,TOM,STUDENT OMNI NEW,2025-06-26
2101,2025-06-26 20:32:21,42.439090,-76.495437,2025-06-26 20:32:24.697,11,2008,7,Aurora Commons,172,2025-06-26 20:31:45,3cb8c152-fdae-49a5-850a-15c8d0a95f0b,2025-06-26 20:31:45,2101,255100053057833,Special card,Cornell Card,Cornell,255100053057833,317912,TOM,STUDENT OMNIRIDE,2025-06-26
2502,2025-06-26 12:01:42,42.438683,-76.496094,2025-06-26 12:01:44.493,43,1201,7,Green Commons,165,2025-06-26 11:52:38,d9a46392-e9d5-47d0-af10-4a72b5337e34,2025-06-26 11:52:38,2502,255100010109721,Special card,Cornell Card,Cornell,255100010109721,226013,TOM,RETIREE 25,2025-06-26
2502,2025-06-26 12:03:52,42.441260,-76.489741,2025-06-26 12:03:54.297,43,1201,7,Stewart @ Senec,1721,2025-06-26 11:54:25,cc00600a-6603-473d-936b-70719d6bf280,2025-06-26 11:54:25,2502,255100056040693,Special card,Cornell Card,Cornell,255100056040693,368177,TOM,POST GRADUATE,2025-06-26
2502,2025-06-26 12:03:52,42.441260,-76.489741,2025-06-26 12:03:54.297,43,1201,7,Stewart @ Senec,1721,2025-06-26 12:00:33,d03a882d-6ebe-4ecc-a382-102a9fd968bd,2025-06-26 12:00:33,2502,255100051583202,Special card,Cornell Card,Cornell,255100051583202,308894,TOM,STUDENT OMNIRIDE,2025-06-26
2502,2025-06-26 12:04:58,42.443961,-76.489455,2025-06-26 12:05:00.640,43,1201,7,Stewart @ Willi,1725,2025-06-26 12:03:29,7e400689-579a-4637-978f-95f6e6c2fdb3,2025-06-26 12:03:29,2502,255100057366851,Special card,Cornell Card,Cornell,255100057366851,375996,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 12:12:04,42.447531,-76.474611,2025-06-26 12:12:06.740,43,1201,7,Bradfield Hall,1545,2025-06-26 12:03:32,8b731a81-41ee-45bf-b5cd-a6c172b42368,2025-06-26 12:03:32,2502,255100055007011,Special card,Cornell Card,Cornell,255100055007011,350828,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 13:42:27,42.476037,-76.388140,2025-06-26 13:42:29.533,43,1303,3,Dryden Rd @ Mai,4540,2025-06-26 13:40:06,7f9d93ac-a3c3-4149-bd19-7d09e404eb98,2025-06-26 13:40:06,2502,255100049862013,Special card,Cornell Card,Cornell,255100049862013,324898,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 15:22:08,42.447581,-76.481231,2025-06-26 15:22:09.933,43,1511,7,Uris Hall,1541,2025-06-26 15:20:47,f405059b-5441-4024-af1a-2188fb0705e1,2025-06-26 15:20:47,2502,255100055170822,Special card,Cornell Card,Cornell,255100055170822,369877,TOM,STUDENT OMNIRIDE,2025-06-26
2502,2025-06-26 15:23:39,42.447573,-76.478249,2025-06-26 15:23:41.490,43,1511,7,Corson/Mudd Hal,1543,2025-06-26 15:20:50,6544fde2-cb82-4829-8294-6f668e5e044f,2025-06-26 15:20:50,2502,255100055021511,Special card,Cornell Card,Cornell,255100055021511,340814,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 16:47:10,42.446357,-76.482637,2025-06-26 16:47:12.473,43,1638,7,Undefined,0,2025-06-26 16:46:51,20162666-ab13-4494-b031-2fdecfebfbfd,2025-06-26 16:46:51,2502,255100010140382,Special card,Cornell Card,Cornell,255100010140382,361081,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 16:47:10,42.446357,-76.482637,2025-06-26 16:47:12.473,43,1638,7,Undefined,0,2025-06-26 16:46:54,146f2104-a696-42be-9ea4-991bfbe5b2b7,2025-06-26 16:46:54,2502,255100056080741,Special card,Cornell Card,Cornell,255100056080741,382289,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 16:47:10,42.446357,-76.482637,2025-06-26 16:47:12.473,43,1638,7,Undefined,0,2025-06-26 16:46:56,28a957fe-c58f-44c2-9857-65a47969e7f7,2025-06-26 16:46:56,2502,255100058431312,Special card,Cornell Card,Cornell,255100058431312,368706,TOM,POST GRADUATE,2025-06-26
2502,2025-06-26 16:47:10,42.446357,-76.482637,2025-06-26 16:47:12.473,43,1638,7,Undefined,0,2025-06-26 16:46:58,5ad5ab70-39fd-406a-bbff-175e84931710,2025-06-26 16:46:58,2502,255100057347891,Special card,Cornell Card,Cornell,255100057347891,371805,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 16:47:10,42.446357,-76.482637,2025-06-26 16:47:12.473,43,1638,7,Undefined,0,2025-06-26 16:47:01,7c78c63d-eff0-4763-92ba-8b405521053e,2025-06-26 16:47:01,2502,255100051161962,Special card,Cornell Card,Cornell,255100051161962,348537,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 16:48:19,42.447570,-76.481271,2025-06-26 16:48:21.713,43,1638,7,Uris Hall,1541,2025-06-26 16:47:58,25ed5620-4a12-4013-ae92-7046933534aa,2025-06-26 16:47:58,2502,255100054699872,Special card,Cornell Card,Cornell,255100054699872,361776,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 16:48:19,42.447570,-76.481271,2025-06-26 16:48:21.713,43,1638,7,Uris Hall,1541,2025-06-26 16:48:01,9ec29d3b-be3c-4064-a461-85f9b1b415f5,2025-06-26 16:48:01,2502,255100057367891,Special card,Cornell Card,Cornell,255100057367891,371282,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 16:49:26,42.447570,-76.478349,2025-06-26 16:49:27.907,43,1638,7,Corson/Mudd Hal,1543,2025-06-26 16:49:06,fd8c42d0-db7c-43d2-920d-a2218ea5fde5,2025-06-26 16:49:06,2502,255100054623612,Special card,Cornell Card,Cornell,255100054623612,305846,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 16:50:34,42.447545,-76.474585,2025-06-26 16:50:36.493,43,1638,7,Bradfield Hall,1545,2025-06-26 16:50:18,187472e2-b763-4b95-a72c-950db4597bcb,2025-06-26 16:50:18,2502,255100010138894,Special card,Cornell Card,Cornell,255100010138894,380554,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 17:43:23,42.447545,-76.467168,2025-06-26 17:43:25.833,21,1743,7,Vet School,1555,2025-06-26 17:40:39,f1f76068-d8da-4a08-ab30-5aaa3fbd2552,2025-06-26 17:40:39,2502,255100058608731,Special card,Cornell Card,Cornell,255100058608731,374646,TOM,TEMP STAFF,2025-06-26
2502,2025-06-26 17:43:23,42.447545,-76.467168,2025-06-26 17:43:25.833,21,1743,7,Vet School,1555,2025-06-26 17:40:42,112a3202-5580-4cf7-bb9b-f2166ff39b37,2025-06-26 17:40:42,2502,255100052526403,Special card,Cornell Card,Cornell,255100052526403,347298,TOM,STUDENT OMNIRIDE,2025-06-26
2502,2025-06-26 17:43:23,42.447545,-76.467168,2025-06-26 17:43:25.833,21,1743,7,Vet School,1555,2025-06-26 17:41:38,4b3df373-4153-47bd-befc-5e2a1cfd5dda,2025-06-26 17:41:38,2502,255100051529604,Special card,Cornell Card,Cornell,255100051529604,380235,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 17:44:53,42.447588,-76.472365,2025-06-26 17:44:55.140,21,1743,7,Dairy Bar Acros,1546,2025-06-26 17:44:30,23ecda7a-37f9-4fcd-9c36-175ec6842177,2025-06-26 17:44:30,2502,255100040940571,Special card,Cornell Card,Cornell,255100040940571,379107,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 17:45:50,42.447613,-76.476489,2025-06-26 17:45:52.597,21,1743,7,Bradfield Hall,1544,2025-06-26 17:45:27,909af5dc-5933-40bb-90b9-7a28acb7cbc1,2025-06-26 17:45:27,2502,255100058447771,Special card,Cornell Card,Cornell,255100058447771,368176,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 17:45:50,42.447613,-76.476489,2025-06-26 17:45:52.597,21,1743,7,Bradfield Hall,1544,2025-06-26 17:45:29,93c9bcc2-538b-45fb-949b-b47dcb253c43,2025-06-26 17:45:29,2502,255100054630162,Special card,Cornell Card,Cornell,255100054630162,340297,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 17:45:50,42.447613,-76.476489,2025-06-26 17:45:52.597,21,1743,7,Bradfield Hall,1544,2025-06-26 17:45:33,f1108aa2-1d66-4016-b75c-3ddac8134768,2025-06-26 17:45:33,2502,255100041240301,Special card,Cornell Card,Cornell,255100041240301,349377,TOM,STUDENT OMNIRIDE,2025-06-26
2502,2025-06-26 17:46:54,42.447631,-76.480037,2025-06-26 17:46:56.813,21,1743,7,Kennedy Hall,1542,2025-06-26 17:46:27,c68e6949-0d98-4b31-aa61-e67601f9f384,2025-06-26 17:46:27,2502,255100051819641,Special card,Cornell Card,Cornell,255100051819641,376724,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 17:46:54,42.447631,-76.480037,2025-06-26 17:46:56.813,21,1743,7,Kennedy Hall,1542,2025-06-26 17:46:29,7ef3405d-271d-458f-abec-92d1fc304bf2,2025-06-26 17:46:29,2502,255100056370291,Special card,Cornell Card,Cornell,255100056370291,350668,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 17:46:54,42.447631,-76.480037,2025-06-26 17:46:56.813,21,1743,7,Kennedy Hall,1542,2025-06-26 17:46:33,0c062aa0-ca68-401e-9c84-c4eb80e05a30,2025-06-26 17:46:33,2502,255100057107872,Special card,Cornell Card,Cornell,255100057107872,376300,TOM,TEMP STAFF,2025-06-26
2502,2025-06-26 17:46:54,42.447631,-76.480037,2025-06-26 17:46:56.813,21,1743,7,Kennedy Hall,1542,2025-06-26 17:46:38,bc286988-a29b-498f-92b2-8386399438b7,2025-06-26 17:46:38,2502,255100057077971,Special card,Cornell Card,Cornell,255100057077971,376644,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 17:47:39,42.447593,-76.482593,2025-06-26 17:47:41.107,21,1743,7,Uris Hall Acros,1540,2025-06-26 17:47:25,8db51884-1c41-43d0-ba25-3f3bb8904ca3,2025-06-26 17:47:25,2502,255100058582181,Special card,Cornell Card,Cornell,255100058582181,374722,TOM,TEMP STAFF,2025-06-26
2502,2025-06-26 17:49:24,42.445147,-76.482916,2025-06-26 17:49:26.483,21,1743,7,Sage Hall,1534,2025-06-26 17:48:21,f7fe7d83-affe-401c-9264-9df70fa21bbb,2025-06-26 17:48:21,2502,255100056977821,Special card,Cornell Card,Cornell,255100056977821,358563,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 17:49:24,42.445147,-76.482916,2025-06-26 17:49:26.483,21,1743,7,Sage Hall,1534,2025-06-26 17:48:24,2ad8e54d-3902-487c-9319-07da1ac89fd6,2025-06-26 17:48:24,2502,255100056830211,Special card,Cornell Card,Cornell,255100056830211,369894,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 17:49:24,42.445147,-76.482916,2025-06-26 17:49:26.483,21,1743,7,Sage Hall,1534,2025-06-26 17:48:26,a133ddd3-c9e7-4835-9c8f-fc3415f2c4ee,2025-06-26 17:48:26,2502,255100055079721,Special card,Cornell Card,Cornell,255100055079721,350214,TOM,STUDENT OMNIRIDE,2025-06-26
2502,2025-06-26 17:49:24,42.445147,-76.482916,2025-06-26 17:49:26.483,21,1743,7,Sage Hall,1534,2025-06-26 17:48:28,06971a57-bb26-49cf-b682-81e39fe74f18,2025-06-26 17:48:28,2502,255100010118202,Special card,Cornell Card,Cornell,255100010118202,316101,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 18:50:23,42.440314,-76.510569,2025-06-26 18:50:25.703,21,1830,3,Buffalo @ Fulto,673,2025-06-26 18:49:35,71943caa-9608-4355-8885-0bde928abcfc,2025-06-26 18:49:35,2502,255100058582181,Special card,Cornell Card,Cornell,255100058582181,374722,TOM,TEMP STAFF,2025-06-26
2502,2025-06-26 19:08:08,42.438681,-76.496109,2025-06-26 19:08:10.110,51,1906,7,Green Commons,165,2025-06-26 19:01:38,3c783ae0-3853-4ea1-8e8b-ac6dbcd3f19e,2025-06-26 19:01:38,2502,255100056383831,Special card,Cornell Card,Cornell,255100056383831,379239,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 19:08:08,42.438681,-76.496109,2025-06-26 19:08:10.110,51,1906,7,Green Commons,165,2025-06-26 19:03:50,c919e780-a5a6-44a0-b41c-dc356d8d0147,2025-06-26 19:03:50,2502,255100054572922,Special card,Cornell Card,Cornell,255100054572922,375026,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 19:08:08,42.438681,-76.496109,2025-06-26 19:08:10.110,51,1906,7,Green Commons,165,2025-06-26 19:07:34,2b75c50e-e107-43bb-84ad-f8c3c865ba0c,2025-06-26 19:07:34,2502,255100058609971,Special card,Cornell Card,Cornell,255100058609971,374666,TOM,TEMP STAFF,2025-06-26
2502,2025-06-26 19:10:02,42.439235,-76.489821,2025-06-26 19:10:04.787,51,1906,7,State/MLK @ Ste,1701,2025-06-26 19:09:28,ff67456f-d4a1-486d-b717-3ade20351c1f,2025-06-26 19:09:28,2502,255100051529604,Special card,Cornell Card,Cornell,255100051529604,380235,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 19:16:19,42.447569,-76.481180,2025-06-26 19:16:21.623,51,1906,7,Uris Hall,1541,2025-06-26 19:15:35,0c8f784a-c4d4-4fbf-8c72-54eccc4330d2,2025-06-26 19:15:35,2502,255100058377523,Special card,Cornell Card,Cornell,255100058377523,380476,TOM,TEMP STAFF,2025-06-26
2502,2025-06-26 19:21:49,42.447529,-76.470245,2025-06-26 19:21:51.510,51,1906,7,Dairy Bar,1547,2025-06-26 19:22:29,71430ba0-70c6-418d-b3eb-8e80fbb51abd,2025-06-26 19:22:29,2502,255100058608751,Special card,Cornell Card,Cornell,255100058608751,374780,TOM,TEMP STAFF,2025-06-26
2502,2025-06-26 19:23:17,42.447347,-76.466878,2025-06-26 19:23:19.987,51,1906,7,Boyce Thomp,1553,2025-06-26 19:22:56,2ffdbffb-0c00-4a1b-8af2-74695a80118a,2025-06-26 19:22:56,2502,255100012770861,Special card,Cornell Card,Cornell,255100012770861,214452,TOM,FACULTY/STAFF,2025-06-26
2502,2025-06-26 19:51:07,42.447575,-76.472261,2025-06-26 19:51:09.677,51,1933,3,Dairy Bar Acros,1546,2025-06-26 19:50:46,d8e4ff4e-cc7e-4ebd-9abf-4f0c8585ac7b,2025-06-26 19:50:46,2502,255100053857521,Special card,Cornell Card,Cornell,255100053857521,334672,TOM,STUDENT OMNIRIDE,2025-06-26
2502,2025-06-26 19:52:06,42.447611,-76.476447,2025-06-26 19:52:07.930,51,1933,3,Bradfield Hall,1544,2025-06-26 19:51:46,e4c864d4-3672-4ce6-bf05-4d3bc42d28fc,2025-06-26 19:51:46,2502,255100056277031,Special card,Cornell Card,Cornell,255100056277031,379033,TOM,STUDENT OMNI NEW,2025-06-26
2502,2025-06-26 19:53:44,42.447595,-76.482589,2025-06-26 19:53:46.473,51,1933,3,Uris Hall Acros,1540,2025-06-26 19:53:29,bf413d00-2054-404c-b7a3-be75f5c6ed9a,2025-06-26 19:53:29,2502,255100058424471,Special card,Cornell Card,Cornell,255100058424471,368487,TOM,POST GRADUATE,2025-06-26
2502,2025-06-26 19:54:57,42.445135,-76.482832,2025-06-26 19:54:59.720,51,1933,3,Sage Hall,1534,2025-06-26 19:54:39,581b4806-fee1-41ea-82ed-a6eb97215b11,2025-06-26 19:54:39,2502,255100043940811,Special card,Cornell Card,Cornell,255100043940811,363206,TOM,FACULTY/STAFF,2025-06-26
1111,2025-06-26 08:32:02,42.453010,-76.504850,2025-06-26 08:32:03.887,17,833,3,Undefined,0,,cadf9cb6-3141-475c-8388-fdfa3240f627,,,,,,,,,,,2025-06-26
1111,2025-06-26 08:43:36,42.439009,-76.501745,2025-06-26 08:43:40.283,17,833,3,Albany at Salva,112,,05e06a1d-6de9-4fa5-902f-6a7727ce28d9,,,,,,,,,,,2025-06-26
1111,2025-06-26 09:21:21,42.482101,-76.489834,2025-06-26 09:21:24.203,30,920,3,Ithaca Mall,3588,,28fa1bb7-094d-4bdc-8a62-30fbd363cc81,,,,,,,,,,,2025-06-26
1111,2025-06-26 09:21:21,42.482101,-76.489834,2025-06-26 09:21:24.203,30,920,3,Ithaca Mall,3588,,195ec030-3216-4d27-bcb0-65bcda93032e,,,,,,,,,,,2025-06-26
1111,2025-06-26 10:00:29,42.438721,-76.496045,2025-06-26 10:00:31.743,30,1000,7,Green Commons,165,,46036101-792d-4443-9e9e-43a64c8c4575,,,,,,,,,,,2025-06-26
1111,2025-06-26 10:00:29,42.438721,-76.496045,2025-06-26 10:00:31.743,30,1000,7,Green Commons,165,,382048a6-0d1c-4bea-83ed-705b6d06f2dd,,,,,,,,,,,2025-06-26
1111,2025-06-26 10:00:29,42.438721,-76.496045,2025-06-26 10:00:31.743,30,1000,7,Green Commons,165,,ecae74d9-e2d6-4e0b-ae74-14fe8668f1ad,,,,,,,,,,,2025-06-26
1111,2025-06-26 10:04:12,42.437936,-76.487370,2025-06-26 10:04:15.543,30,1000,7,State/MLK @ Qua,1703,,e4a8f6fc-31b5-4cca-9069-390c7ee919f7,,,,,,,,,,,2025-06-26
1111,2025-06-26 10:04:12,42.437936,-76.487370,2025-06-26 10:04:15.543,30,1000,7,State/MLK @ Qua,1703,,807cb42c-80a8-4559-8aa0-6501c247e1d8,,,,,,,,,,,2025-06-26
1111,2025-06-26 10:22:00,42.479532,-76.482772,2025-06-26 10:22:02.953,30,1000,7,Triphammer Mark,3526,,5859bd68-eeda-4459-adc2-395a416575e3,,,,,,,,,,,2025-06-26
1111,2025-06-26 11:15:50,42.438749,-76.495981,2025-06-26 11:15:53.607,30,1115,7,Green Commons,165,,9eed8c8d-4057-4025-bc4c-f250cba7852d,,,,,,,,,,,2025-06-26
1111,2025-06-26 11:15:50,42.438749,-76.495981,2025-06-26 11:15:53.607,30,1115,7,Green Commons,165,,e51378c1-fdd6-429d-b06e-85a3ca48c2a5,,,,,,,,,,,2025-06-26
1111,2025-06-26 11:15:50,42.438749,-76.495981,2025-06-26 11:15:53.607,30,1115,7,Green Commons,165,,0c0d2abd-3e04-426f-8299-6755f8d1b40b,,,,,,,,,,,2025-06-26
1111,2025-06-26 11:15:50,42.438749,-76.495981,2025-06-26 11:15:53.607,30,1115,7,Green Commons,165,,eb4de521-b36c-4ff0-aa2e-61b3107da5d3,,,,,,,,,,,2025-06-26
1111,2025-06-26 11:39:07,42.484476,-76.486100,2025-06-26 11:39:11.957,30,1115,7,Cayuga Mall,3579,,166f4dbc-fec9-423f-9256-d0256a894f34,,,,,,,,,,,2025-06-26
1111,2025-06-26 11:50:58,42.482091,-76.489859,2025-06-26 11:51:01.733,30,1150,3,Ithaca Mall,3588,,475a8fcd-623a-487d-8625-5118be7fbe8e,,,,,,,,,,,2025-06-26
1111,2025-06-26 11:50:58,42.482091,-76.489859,2025-06-26 11:51:01.733,30,1150,3,Ithaca Mall,3588,,069e3cd1-54ca-4c3e-8f65-d9f6de10fe0c,,,,,,,,,,,2025-06-26
1111,2025-06-26 11:50:58,42.482091,-76.489859,2025-06-26 11:51:01.733,30,1150,3,Ithaca Mall,3588,,344aa7d0-33ec-4174-8388-30801e2b3da2,,,,,,,,,,,2025-06-26
1111,2025-06-26 12:06:27,42.445465,-76.483434,2025-06-26 12:06:32.537,30,1150,3,Sage Hall,1534,,d0542c2b-178f-41c6-9f6b-70f7870094bb,,,,,,,,,,,2025-06-26
1111,2025-06-26 12:30:58,42.438710,-76.496068,2025-06-26 12:31:03.750,30,1230,7,Green Commons,165,,a7f14a1e-8b47-40fb-a20a-5fa819890ccf,,,,,,,,,,,2025-06-26
1111,2025-06-26 12:30:58,42.438710,-76.496068,2025-06-26 12:31:03.750,30,1230,7,Green Commons,165,,4a5994ff-0d54-4d44-8675-98a6fd2ecc90,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:08:05,42.482631,-76.485824,2025-06-26 13:08:11.157,30,1305,3,Tops Supermarke,3593,,06807bc9-37d2-4037-84a9-225b84d7986b,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:08:05,42.482631,-76.485824,2025-06-26 13:08:11.157,30,1305,3,Tops Supermarke,3593,,5b55fba2-7ec6-4f9e-8af1-e77942622cb0,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:46:01,42.438732,-76.495990,2025-06-26 13:46:06.260,30,1345,7,Green Commons,165,,33ce5cf9-e15b-4ef8-81e3-e7d6de71ad6b,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:46:01,42.438732,-76.495990,2025-06-26 13:46:06.260,30,1345,7,Green Commons,165,,ca8a30bf-863f-4082-98a6-d72b10bc79cb,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:46:01,42.438732,-76.495990,2025-06-26 13:46:06.260,30,1345,7,Green Commons,165,,58339fbd-9da3-4089-84cb-65c3219811bf,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:46:01,42.438732,-76.495990,2025-06-26 13:46:06.260,30,1345,7,Green Commons,165,,1a43c5df-7d9e-4a2d-bf8d-81dca2314cb4,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:46:01,42.438732,-76.495990,2025-06-26 13:46:06.260,30,1345,7,Green Commons,165,,7ad4a13c-58b4-4f2e-9746-d561dbd4d90e,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:46:01,42.438732,-76.495990,2025-06-26 13:46:06.260,30,1345,7,Green Commons,165,,5cd016b5-2791-4eec-8472-55c3564ee522,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:46:01,42.438732,-76.495990,2025-06-26 13:46:06.260,30,1345,7,Green Commons,165,,8e4dd9f5-d713-49a7-bb6f-e8f4c3977806,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:46:01,42.438732,-76.495990,2025-06-26 13:46:06.260,30,1345,7,Green Commons,165,,6ec04d45-6893-4f20-aebd-908310528a2f,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:46:01,42.438732,-76.495990,2025-06-26 13:46:06.260,30,1345,7,Green Commons,165,,88c14dfe-f994-4ac8-9b40-2ac8cc47bd13,,,,,,,,,,,2025-06-26
1111,2025-06-26 13:52:30,42.444978,-76.484108,2025-06-26 13:52:35.187,30,1345,7,Carpenter Hall,1531,,7b1db4cd-9a85-4acd-9c29-7cfc9587756d,,,,,,,,,,,2025-06-26
1111,2025-06-26 14:21:27,42.482118,-76.489798,2025-06-26 14:21:32.293,30,1420,3,Ithaca Mall,3588,,5e24475c-db39-4b56-981a-7b2d833437d4,,,,,,,,,,,2025-06-26
1111,2025-06-26 14:21:27,42.482118,-76.489798,2025-06-26 14:21:32.293,30,1420,3,Ithaca Mall,3588,,a09b1b77-5483-4af4-8ced-944a8e5ea50d,,,,,,,,,,,2025-06-26
1111,2025-06-26 15:02:23,42.438690,-76.495981,2025-06-26 15:02:27.693,30,1500,7,Green Commons,165,,17813586-d1d0-4915-9426-0c9d411dc62a,,,,,,,,,,,2025-06-26
1111,2025-06-26 15:02:23,42.438690,-76.495981,2025-06-26 15:02:27.693,30,1500,7,Green Commons,165,,f62383a2-9fa5-43c3-b958-dc174e9a899d,,,,,,,,,,,2025-06-26
1111,2025-06-26 15:02:23,42.438690,-76.495981,2025-06-26 15:02:27.693,30,1500,7,Green Commons,165,,15a23821-9efe-491d-b542-f68ec2ca255a,,,,,,,,,,,2025-06-26
1111,2025-06-26 15:02:23,42.438690,-76.495981,2025-06-26 15:02:27.693,30,1500,7,Green Commons,165,,abede6f7-7c56-40ff-bdf2-ff61a9f17269,,,,,,,,,,,2025-06-26
1111,2025-06-26 15:02:23,42.438690,-76.495981,2025-06-26 15:02:27.693,30,1500,7,Green Commons,165,,60303372-a9b0-4179-81e2-98eb691fa708,,,,,,,,,,,2025-06-26
1111,2025-06-26 15:44:50,42.455841,-76.480950,2025-06-26 15:44:56.143,30,1535,3,Jessup @ Tripha,1356,,bdc7def9-1e2d-4059-b04c-0ed34fe81ab6,,,,,,,,,,,2025-06-26
1111,2025-06-26 15:53:22,42.441666,-76.485338,2025-06-26 15:53:28.193,30,1535,3,Schwartz CPA,1716,,c7bc9c2a-d6ed-4c0d-a2d4-572144c62b43,,,,,,,,,,,2025-06-26
